president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
Donald Trump,Voters,1/5/2018,9/11/2017,9/13/2017,Marist College,A,1009,rv,1.800752,0,41,50,41.96647,50.60233,"","",http://maristpoll.marist.edu/wp-content/misc/usapolls/us170910_Third%20Rail/Marist%20Poll%20National%20Nature%20of%20the%20Sample%20and%20Tables_September%202017.pdf#page=3,50211,78904,9/15/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/12/2017,9/14/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1252255,0,43,55,39.47945,54.08797,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50205,78893,9/15/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/11/2017,9/15/2017,Ipsos,A-,1329,rv,.1929143,0,39.5,57.7,39.40435,56.057,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50224,78918,9/19/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/12/2017,9/16/2017,Ipsos,A-,1303,rv,.1886378,0,41,55.7,40.90435,54.057,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50223,78917,9/19/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/13/2017,9/17/2017,Ipsos,A-,1274,rv,.1834742,0,41.4,55.3,41.30435,53.657,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50222,78916,9/19/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/13/2017,9/17/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.0752078,0,44,55,40.47945,54.08797,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50216,78909,9/18/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/14/2017,9/18/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.2243296,0,43,55,39.47945,54.08797,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50219,78912,9/19/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/14/2017,9/17/2017,Morning Consult,"",1994,rv,.6270671,0,43,52,40.0854,54.43417,"","",http://www.politico.com/f/?id=0000015e-9b58-d079-a3fe-dbdcaea70001,50227,78926,9/20/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/14/2017,9/18/2017,Ipsos,A-,1277,rv,.1824729,0,39.3,57.5,39.20435,55.857,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50221,78915,9/19/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/15/2017,9/19/2017,Ipsos,A-,1299,rv,.1836737,0,40.9,55.3,40.80435,53.657,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50239,78946,9/22/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/15/2017,9/19/2017,Monmouth University,A+,857,rv,1.80922,0,42,48,42.39978,48.96915,"","",https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_US_092017/,50228,78930,9/20/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/15/2017,9/21/2017,SurveyMonkey,C-,7933,rv,.3450091,0,48,51,45.92867,49.11557,"","",https://drive.google.com/file/d/0BztOs71zt1WpM19EY0ZCalBMRWM/view,50235,78939,9/22/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/17/2017,9/19/2017,YouGov,B,1292,rv,.8422755,0,43,51,42.24691,51.60172,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/pg2ybma1jb/econTabReport.pdf,50226,78925,9/20/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/16/2017,9/20/2017,Ipsos,A-,1367,rv,.1907998,0,39.8,56.2,39.70435,54.557,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50238,78945,9/22/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/17/2017,9/19/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1245091,0,42,56,38.47945,55.08797,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50225,78923,9/20/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/17/2017,9/20/2017,Harris Interactive,C-,2177,rv,1.084146,0,45,55,42.66082,53.95727,"","",http://harvardharrispoll.com/wp-content/uploads/2017/09/HHP-September-Wave_Topline-Memo_No-Banners_Registered-Voters.pdf,50247,78957,9/25/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/17/2017,9/20/2017,CNN/SSRS,"",939,rv,1.378658,0,42,53,42.32637,52.436,"","",http://i2.cdn.turner.com/cnn/2017/images/09/21/trumpapprovalpoll.pdf,50233,79045,10/10/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/18/2017,9/20/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1249851,0,43,55,39.47945,54.08797,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50230,78932,9/21/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/17/2017,9/21/2017,Ipsos,A-,1375,rv,.1894593,0,39.9,56.9,39.80435,55.257,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50237,78944,9/22/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/18/2017,9/21/2017,ABC News/Washington Post,A+,842,rv,1.648147,0,42,54,42.21833,53.32633,"","",https://www.washingtonpost.com/page/2010-2019/WashingtonPost/2017/09/24/National-Politics/Polling/question_19252.xml?uuid=2UuPTqDcEeeyp7xwtvmAiQ,50242,78950,9/24/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/18/2017,9/22/2017,Ipsos,A-,1401,rv,.1905645,0,39.4,56.9,39.30435,55.257,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50255,78965,9/26/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/19/2017,9/21/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1252255,0,43,55,39.47945,54.08797,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50244,78954,9/25/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/19/2017,9/23/2017,Ipsos,A-,1405,rv,.188661,0,39.9,55.6,39.80435,53.957,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50254,78964,9/26/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/20/2017,9/21/2017,Public Policy Polling,B+,638,rv,.8118659,0,42,54,41.91656,53.92912,"","",http://www.savemycare.org/wp-content/uploads/2017/09/NationalResults.pdf,50234,78937,9/22/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/20/2017,9/24/2017,Ipsos,A-,1375,rv,.182321,0,38.9,57.2,38.80435,55.557,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50253,78963,9/26/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/20/2017,9/24/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.0752078,0,44,54,40.47945,53.08797,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50245,78955,9/25/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/21/2017,9/25/2017,Ipsos,A-,1386,rv,.1815313,0,39.8,56.4,39.70435,54.757,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50252,78962,9/26/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/21/2017,9/25/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.2243296,0,42,56,38.47945,55.08797,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50250,78960,9/26/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/22/2017,9/24/2017,Morning Consult,"",1987,rv,.623771,0,43,54,40.0854,56.43417,"","",http://www.politico.com/f/?id=0000015e-c003-d73c-a1fe-f8176aed0000,50261,78978,9/28/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/22/2017,9/26/2017,Ipsos,A-,2831,rv,.3664223,0,39.9,56.6,39.80435,54.957,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50268,78990,9/29/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/21/2017,9/26/2017,Quinnipiac University,A-,1412,rv,1.870724,0,36,57,38.65461,54.94211,"","",https://poll.qu.edu/images/polling/us/us09272017_Uphy49k.pdf/,50259,78975,9/27/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/22/2017,9/25/2017,Public Policy Polling,B+,865,rv,1.086661,0,42,53,41.91656,52.92912,"","",http://www.publicpolicypolling.com/pdf/2017/PPP_Release_National_92817.pdf,50264,78982,9/28/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/23/2017,9/27/2017,Ipsos,A-,2835,rv,.3644674,0,39.9,57.1,39.80435,55.457,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50267,78989,9/29/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/24/2017,9/26/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1245091,0,43,56,39.47945,55.08797,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50256,78970,9/27/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/22/2017,9/28/2017,SurveyMonkey,C-,14691,rv,.5578726,0,42,57,39.92867,55.11557,"","",https://drive.google.com/file/d/0BztOs71zt1WpTmZtaHBkbnNTVGM/view,50270,78993,9/29/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/24/2017,9/26/2017,YouGov,B,1254,rv,.8226439,0,40,55,39.24691,55.60172,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/qok43jc8xn/econTabReport.pdf,50257,78972,9/27/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/24/2017,9/26/2017,Fox News,A,1017,rv,1.732719,0,42,53,41.55126,53.51532,"","",https://www.foxnews.com/politics/interactive/2017/09/27/fox-news-poll-september-27-2017.html,50260,78977,9/27/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/25/2017,9/27/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1249851,0,43,56,39.47945,55.08797,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50262,78980,9/28/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/24/2017,9/28/2017,Ipsos,A-,2840,rv,.3644525,0,40.8,56.4,40.70435,54.757,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50266,78988,9/29/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/25/2017,9/27/2017,Marist College,A,886,rv,1.582041,0,39,54,39.96647,54.60233,"","",http://maristpoll.marist.edu/wp-content/misc/usapolls/us170925_PBS/PBS_NewsHour_Marist%20Poll_Nature%20of%20the%20Sample%20and%20Tables_Trump_September%202017.pdf#page=3,50285,79016,10/4/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/25/2017,9/29/2017,Ipsos,A-,2927,rv,.3767855,0,41.3,56.2,41.20435,54.557,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50280,79003,10/3/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/26/2017,9/28/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1252255,0,45,54,41.47945,53.08797,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50265,78984,9/29/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/26/2017,9/30/2017,Ipsos,A-,2912,rv,.3781104,0,40.3,57.3,40.20435,55.657,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50279,79002,10/3/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/27/2017,10/1/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.0752078,0,42,57,38.47945,56.08797,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50273,78996,10/2/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/27/2017,10/1/2017,Ipsos,A-,1426,rv,.1878084,0,41.4,57.1,41.30435,55.457,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50278,79001,10/3/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/27/2017,10/1/2017,Suffolk University,B+,1000,rv,1.41068,0,37.7,55.9,37.77677,56.25983,"","",http://www.suffolk.edu/documents/SUPRC/10_5_2017_tables.pdf,50287,79018,10/5/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/28/2017,10/2/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.2243296,0,42,57,38.47945,56.08797,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50275,78998,10/3/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/29/2017,10/1/2017,Morning Consult,"",1992,rv,.6248206,0,45,52,42.0854,54.43417,"","",https://morningconsult.com/wp-content/uploads/2017/04/170923_topline_Politico_v1_AP-2.pdf,50283,79012,10/4/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/28/2017,10/2/2017,Ipsos,A-,1413,rv,.1888319,0,41.9,56.4,41.80435,54.757,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50277,79000,10/3/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/29/2017,10/3/2017,Ipsos,A-,1375,rv,.1865139,0,39.7,58.2,39.60435,56.557,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50296,79028,10/6/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/1/2017,10/3/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1245091,0,44,55,40.47945,54.08797,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50281,79008,10/4/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/30/2017,10/4/2017,Ipsos,A-,1300,rv,.1790376,0,38.6,59.1,38.50435,57.457,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50295,79027,10/6/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,9/29/2017,10/4/2017,SurveyMonkey,C-,13417,rv,.4720809,0,44,56,41.92867,54.11557,"","",https://drive.google.com/file/d/0BztOs71zt1WpVDRiLWRDWnZrMHM/view,50291,79023,10/5/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/1/2017,10/3/2017,YouGov,B,1298,rv,.8493115,0,42,55,41.24691,55.60172,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/x7ybkikwvr/econTabReport.pdf,50282,79010,10/4/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/1/2017,10/5/2017,Ipsos,A-,1262,rv,.1764804,0,38,59.1,37.90435,57.457,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50294,79026,10/6/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/2/2017,10/4/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1249851,0,45,54,41.47945,53.08797,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50286,79017,10/5/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/2/2017,10/6/2017,Ipsos,A-,1161,rv,.1648543,0,38.3,58.8,38.20435,57.157,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50327,79069,10/13/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/3/2017,10/5/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1252255,0,46,53,42.47945,52.08797,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50292,79024,10/6/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/3/2017,10/7/2017,Ipsos,A-,1250,rv,.1801414,0,37.2,60,37.10435,58.357,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50343,79092,10/17/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/4/2017,10/8/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.0752078,0,44,55,40.47945,54.08797,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50301,79036,10/9/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/4/2017,10/8/2017,Ipsos,A-,1266,rv,.184716,0,36.8,60.7,36.70435,59.057,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50342,79091,10/17/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/5/2017,10/9/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.2243296,0,43,56,39.47945,55.08797,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50303,79038,10/10/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/5/2017,10/9/2017,Morning Consult,"",1996,rv,.6257297,0,42,53,39.0854,55.43417,"","",https://morningconsult.com/wp-content/uploads/2017/10/171004_crosstabs_Politico_v1_AP.pdf,50316,79055,10/11/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/5/2017,10/9/2017,Ipsos,A-,1263,rv,.1860789,0,37.1,59.7,37.00435,58.057,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50341,79090,10/17/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/6/2017,10/10/2017,Ipsos,A-,966,rv,.1432548,0,38.6,58.9,38.50435,57.257,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50326,79068,10/13/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/5/2017,10/10/2017,Quinnipiac University,A-,1482,rv,1.940026,0,38,56,40.65461,53.94211,"","",https://poll.qu.edu/images/polling/us/us10112017_Uhj87ke.pdf/,50317,79057,10/11/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/5/2017,10/11/2017,SurveyMonkey,C-,14370,rv,.5020558,0,43,56,40.92867,54.11557,"","",https://drive.google.com/file/d/0BztOs71zt1WpM29BUW1JeHd3RkU/view,50321,79063,10/12/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/8/2017,10/10/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1245091,0,43,56,39.47945,55.08797,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50314,79050,10/11/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/7/2017,10/10/2017,YouGov,B,1257,rv,.8214017,0,41,53,40.24691,53.60172,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zev5z2887d/econTabReport.pdf,50315,79054,10/11/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/7/2017,10/11/2017,Ipsos,A-,1095,rv,.1626539,0,38.2,59.1,38.10435,57.457,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50325,79067,10/13/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/9/2017,10/11/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1249851,0,44,55,40.47945,54.08797,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50319,79060,10/12/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/8/2017,10/12/2017,Ipsos,A-,1342,rv,.1987697,0,37.3,59.9,37.20435,58.257,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50324,79066,10/13/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/9/2017,10/13/2017,Ipsos,A-,1343,rv,.1981453,0,38.9,58.2,38.80435,56.557,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50340,79089,10/17/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/10/2017,10/12/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1252255,0,43,55,39.47945,54.08797,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50322,79064,10/13/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/10/2017,10/14/2017,Ipsos,A-,1321,rv,.1939509,0,39.4,58.2,39.30435,56.557,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50339,79088,10/17/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/10/2017,10/14/2017,McLaughlin & Associates,C-,1000,lv,.8869601,0,47,51,43.75618,52.83882,"","",http://mclaughlinonline.com/pols/wp-content/uploads/2017/10/National-Omnibus-10-13-17-Presentation-MA-Questions-Only.pdf,50393,79486,10/30/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/11/2017,10/15/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.0752078,0,43,56,39.47945,55.08797,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50332,79078,10/16/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/11/2017,10/15/2017,Ipsos,A-,1321,rv,.1928878,0,39.3,57.8,39.20435,56.157,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50338,79087,10/17/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/12/2017,10/16/2017,Ipsos,A-,1379,rv,.2002124,0,38.3,58.9,38.20435,57.257,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50337,79086,10/17/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/12/2017,10/16/2017,Morning Consult,"",1991,rv,.6236864,0,44,51,41.0854,53.43417,"","",https://morningconsult.com/wp-content/uploads/2017/10/171006_topline_Politico_v1_AP-1-1.pdf,50346,79102,10/18/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/12/2017,10/15/2017,CNN/SSRS,"",894,rv,1.293294,0,38,57,38.32637,56.436,"","","http://i2.cdn.turner.com/cnn/2017/images/10/17/rel10b.-.trump,.guns.pdf",50336,79083,10/17/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/12/2017,10/15/2017,Emerson College,B,820,rv,1.13515,0,44.1,50,42.8056,51.26833,"","",http://www.emerson.edu/sites/default/files/Files/Academics/ecp-national-10.16.xls,50333,79079,10/16/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/12/2017,10/16/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.2243296,0,41,57,37.47945,56.08797,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50335,79081,10/17/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/13/2017,10/17/2017,Ipsos,A-,1415,rv,.2043046,0,39.4,58.1,39.30435,56.457,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50359,79124,10/20/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/12/2017,10/18/2017,SurveyMonkey,C-,13016,rv,.4880064,0,41,59,38.92867,57.11557,"","",https://drive.google.com/file/d/0BztOs71zt1WpMTVZLUkwRW5NNzA/view,50354,79116,10/19/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/15/2017,10/17/2017,Marist College,A,928,rv,1.703826,0,38,54,38.96647,54.60233,"","",http://maristpoll.marist.edu/wp-content/misc/usapolls/us171015_HBO/Marist%20Poll%20National%20Nature%20of%20the%20Sample%20and%20Tables_October%202017.pdf,50353,79114,10/19/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/14/2017,10/18/2017,Ipsos,A-,1436,rv,.2061981,0,38.5,59.2,38.40435,57.557,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50358,79123,10/20/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/15/2017,10/16/2017,YouGov,B,1326,rv,.8582409,0,41,54,40.24691,54.60172,"","",http://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ofv9fh8zdh/econTabReport.pdf,50347,79107,10/18/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/14/2017,10/18/2017,Harris Interactive,C-,2159,rv,1.066078,0,42,58,39.66082,56.95727,"","",http://thehill.com/homenews/administration/356743-poll-trump-job-approval-dips-to-new-low,50367,79133,10/23/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/15/2017,10/17/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1245091,0,43,55,39.47945,54.08797,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50345,79101,10/18/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/16/2017,10/18/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1249851,0,41,57,37.47945,56.08797,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50351,79111,10/19/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/15/2017,10/19/2017,Ipsos,A-,1439,rv,.2054847,0,37.9,59.4,37.80435,57.757,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50357,79122,10/20/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/17/2017,10/19/2017,Rasmussen Reports/Pulse Opinion Research,C+,1500,lv,.1252255,0,43,55,39.47945,54.08797,"",T,http://www.rasmussenreports.com/public_content/politics/trump_administration/trump_approval_index_history,50355,79117,10/20/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/16/2017,10/20/2017,Ipsos,A-,1641,rv,.2330068,0,38.3,58.9,38.20435,57.257,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50373,79143,10/24/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/17/2017,10/21/2017,Ipsos,A-,1741,rv,.245944,0,38,58.9,37.90435,57.257,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50372,79142,10/24/2017,23:37:32  5 Jan 2018
Donald Trump,Voters,1/5/2018,10/18/2017,10/22/2017,Ipsos,A-,1901,rv,.2675865,0,37.4,59.3,37.30435,57.657,"",T,http://polling.reuters.com/#poll/CP3_2/filters/PD1:1,50371,79141,10/24/2017,23:37:32  5 Jan 2018
